dataset,project,package,complextype,severity,AMWNAMM_type,AMW_type,ATFD_type,CBO_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_project,LOC_type,NIM_type,NMO_type,NOAM_type,NOA_type,NOCS_package,NOCS_project,NOCS_type,NOC_type,NOII_type,NOI_package,NOI_project,NOMNAMM_package,NOMNAMM_project,NOMNAMM_type,NOM_package,NOM_project,NOM_type,NOPA_type,NOPK_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,isStatic_type,modifier_type,num_final_attributes,num_final_not_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_static_attributes,num_static_not_final_attributes,number_abstract_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,number_final_methods,number_final_not_static_methods,number_final_static_methods,number_not_abstract_not_final_methods,number_not_final_not_static_methods,number_not_final_static_methods,number_package_visibility_attributes,number_package_visibility_methods,number_private_visibility_attributes,number_private_visibility_methods,number_protected_visibility_attributes,number_protected_visibility_methods,number_public_visibility_methods,number_standard_design_methods,number_static_methods,visibility_type
data-class,itext-5.0.3,com.itextpdf.text.xml.xmp,XmpMMSchema,1.0,1.0,1.0,0.0,3.0,1.0,5.0,1.0,0.0,38.0,916.0,117757.0,38.0,63.0,0.0,0.0,15.0,10.0,497.0,0.0,0.0,0.0,0.0,38.0,53.0,4374.0,1.0,55.0,5768.0,1.0,14.0,24.0,12.0,1.0,1.0,1.0,0.06666666666666667,0.0,other,15.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,public
data-class,itext-5.0.3,com.itextpdf.text.pdf.parser,GraphicsState,4.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,57.0,2936.0,117757.0,147.0,0.0,0.0,9.0,10.0,54.0,497.0,0.0,0.0,0.0,4.0,38.0,179.0,4374.0,3.0,197.0,5768.0,12.0,0.0,24.0,13.0,0.0,3.0,12.0,0.25,0.0,other,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.0,12.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,public
data-class,itext-5.0.3,com.itextpdf.text.pdf,ColumnText,3.0,8.307692307692308,4.174603174603175,63.0,23.0,56.0,1.0,20.0,0.9595307917888564,1079.0,73431.0,117757.0,1562.0,0.0,0.0,37.0,55.0,245.0,497.0,0.0,0.0,0.0,11.0,38.0,2644.0,4374.0,26.0,3557.0,5768.0,63.0,13.0,24.0,168.0,0.3114754098360656,216.0,263.0,0.2898550724637681,0.0,other,16.0,0.0,16.0,39.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,63.0,57.0,6.0,0.0,0.0,10.0,1.0,32.0,6.0,56.0,25.0,6.0,public
data-class,itext-5.0.3,com.itextpdf.text.pdf,PdfStamperImp,4.0,7.282608695652174,5.8125,126.0,93.0,178.0,3.0,50.0,0.9552669552669553,1395.0,73431.0,117757.0,1635.0,154.0,17.0,18.0,22.0,245.0,497.0,1.0,0.0,0.0,11.0,38.0,2644.0,4374.0,46.0,3557.0,5768.0,64.0,0.0,24.0,555.0,0.3302162478082992,335.0,372.0,0.4444444444444444,0.0,other,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,62.0,2.0,7.0,38.0,1.0,4.0,14.0,4.0,18.0,45.0,2.0,package
data-class,itext-5.0.3,com.itextpdf.text.pdf,PdfDocument,4.0,7.117647058823529,5.171052631578948,163.0,65.0,227.0,2.0,60.0,0.9610884353741496,2147.0,73431.0,117757.0,2345.0,35.0,10.0,25.0,49.0,245.0,497.0,4.0,0.0,0.0,11.0,38.0,2644.0,4374.0,51.0,3557.0,5768.0,76.0,0.0,24.0,420.0,0.40504504504504507,363.0,393.0,0.7222222222222222,0.0,other,2.0,0.0,2.0,47.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,76.0,76.0,0.0,3.0,47.0,1.0,0.0,45.0,11.0,18.0,50.0,0.0,public
data-class,itext-5.0.3,com.itextpdf.text.pdf,TrueTypeFont,4.0,7.352941176470588,6.5,26.0,29.0,47.0,2.0,20.0,0.9242160278745646,1371.0,73431.0,117757.0,1513.0,67.0,1.0,8.0,28.0,245.0,497.0,3.0,2.0,0.0,11.0,38.0,2644.0,4374.0,34.0,3557.0,5768.0,42.0,0.0,24.0,167.0,0.3562753036437247,250.0,273.0,0.5,0.0,other,1.0,0.0,1.0,27.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,42.0,40.0,2.0,1.0,15.0,0.0,1.0,27.0,14.0,12.0,32.0,2.0,package
data-class,itext-5.0.3,com.itextpdf.text.pdf,PdfReader,4.0,5.858333333333333,5.338129496402877,169.0,39.0,133.0,1.0,35.0,0.9771581600504097,3336.0,73431.0,117757.0,3585.0,0.0,0.0,19.0,46.0,245.0,497.0,1.0,1.0,1.0,11.0,38.0,2644.0,4374.0,120.0,3557.0,5768.0,139.0,1.0,24.0,302.0,0.46849196001738375,703.0,742.0,0.8333333333333334,0.0,other,3.0,0.0,3.0,42.0,4.0,1.0,0.0,0.0,12.0,1.0,1.0,0.0,138.0,114.0,24.0,4.0,8.0,13.0,9.0,28.0,21.0,101.0,108.0,24.0,public
data-class,jedit-4.3.2,org.gjt.sp.jedit.io,VFS,1.0,2.4324324324324325,2.325,13.0,21.0,30.0,1.0,20.0,1.0,1062.0,3728.0,138536.0,1093.0,0.0,0.0,3.0,18.0,27.0,1037.0,4.0,4.0,0.0,3.0,62.0,175.0,5860.0,37.0,200.0,6560.0,40.0,13.0,28.0,78.0,0.011764705882352941,90.0,93.0,0.0,0.0,abstract,13.0,0.0,13.0,3.0,15.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,40.0,36.0,4.0,0.0,0.0,5.0,2.0,0.0,3.0,35.0,34.0,4.0,public
data-class,jedit-4.3.2,org.gjt.sp.jedit.browser,VFSBrowser,4.0,3.9761904761904763,3.490566037735849,35.0,39.0,91.0,5.0,50.0,0.9714003944773175,1951.0,5441.0,138536.0,2060.0,518.0,2.0,11.0,39.0,57.0,1037.0,18.0,0.0,3.0,1.0,62.0,199.0,5860.0,42.0,224.0,6560.0,53.0,11.0,28.0,168.0,0.26262626262626265,167.0,185.0,0.6226415094339622,0.0,other,12.0,0.0,12.0,27.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,53.0,49.0,4.0,2.0,5.0,26.0,6.0,0.0,0.0,42.0,40.0,4.0,public
data-class,jedit-4.3.2,org.gjt.sp.jedit,Buffer,4.0,3.723076923076923,3.2823529411764705,47.0,54.0,105.0,2.0,33.0,0.977891156462585,1901.0,25957.0,138536.0,2167.0,102.0,9.0,20.0,35.0,123.0,1037.0,6.0,0.0,0.0,7.0,62.0,1029.0,5860.0,65.0,1144.0,6560.0,85.0,12.0,28.0,350.0,0.23843021103295076,242.0,279.0,0.625,0.0,other,21.0,1.0,20.0,14.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,83.0,2.0,2.0,3.0,21.0,10.0,0.0,4.0,68.0,64.0,2.0,public
data-class,jedit-4.3.2,org.gjt.sp.jedit.buffer,JEditBuffer,4.0,3.1145833333333335,2.8547008547008548,27.0,25.0,70.0,1.0,21.0,0.9680316091954023,2424.0,5150.0,138536.0,2711.0,0.0,0.0,21.0,24.0,24.0,1037.0,2.0,1.0,0.0,4.0,62.0,249.0,5860.0,96.0,285.0,6560.0,117.0,4.0,28.0,208.0,0.4098415346121768,299.0,334.0,0.7575757575757576,0.0,other,7.0,3.0,4.0,17.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,117.0,117.0,0.0,0.0,0.0,17.0,5.0,3.0,17.0,95.0,94.0,0.0,public
data-class,jedit-4.3.2,org.gjt.sp.jedit.syntax,XModeHandler.TagDecl,1.0,23.0,18.0,5.0,6.0,7.0,1.0,5.0,1.0,170.0,3646.0,138536.0,229.0,0.0,0.0,1.0,25.0,17.0,1037.0,0.0,0.0,0.0,1.0,62.0,109.0,5860.0,1.0,149.0,6560.0,2.0,25.0,28.0,10.0,1.0,23.0,36.0,0.037037037037037035,0.0,other,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,private
data-class,columba-1.0,org.columba.mail.config,SpecialFoldersItem,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,13.0,1801.0,109035.0,13.0,29.0,0.0,0.0,7.0,21.0,1188.0,0.0,0.0,0.0,1.0,117.0,71.0,5763.0,1.0,106.0,6818.0,1.0,7.0,183.0,42.0,1.0,1.0,1.0,0.125,0.0,other,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,public
data-class,columba-1.0,org.columba.mail.config,IncomingItem,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,33.0,1801.0,109035.0,33.0,29.0,0.0,0.0,21.0,21.0,1188.0,0.0,0.0,0.0,1.0,117.0,71.0,5763.0,1.0,106.0,6818.0,1.0,21.0,183.0,42.0,1.0,1.0,1.0,0.045454545454545456,0.0,other,21.0,0.0,21.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,public
data-class,columba-1.0,org.columba.mail.config,ComposerItem,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,42.0,1801.0,109035.0,42.0,29.0,0.0,0.0,8.0,21.0,1188.0,0.0,0.0,0.0,1.0,117.0,71.0,5763.0,1.0,106.0,6818.0,1.0,8.0,183.0,42.0,1.0,1.0,1.0,0.1111111111111111,0.0,other,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,public
data-class,columba-1.0,org.columba.mail.folder.imap,IMAPFolder,3.0,3.051282051282051,2.869565217391304,14.0,40.0,80.0,5.0,30.0,0.9592592592592593,997.0,1589.0,109035.0,1091.0,98.0,16.0,7.0,6.0,7.0,1188.0,0.0,0.0,0.0,0.0,117.0,67.0,5763.0,39.0,79.0,6818.0,46.0,0.0,183.0,217.0,0.4153846153846154,119.0,132.0,0.8857142857142857,0.0,other,1.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,46.0,45.0,1.0,0.0,0.0,5.0,4.0,1.0,7.0,35.0,37.0,1.0,public
data-class,jhotdraw-7.5.1,org.jhotdraw.samples.odg.io,ODGInputFormat,4.0,5.978260869565218,5.978260869565218,18.0,24.0,48.0,1.0,20.0,0.9444444444444444,1837.0,2491.0,104357.0,1837.0,0.0,0.0,0.0,4.0,4.0,968.0,0.0,0.0,1.0,1.0,54.0,72.0,6313.0,46.0,72.0,7232.0,46.0,0.0,64.0,102.0,0.3181818181818182,275.0,275.0,1.0,0.0,other,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,43.0,3.0,0.0,0.0,4.0,33.0,0.0,0.0,13.0,45.0,3.0,public
data-class,jhotdraw-7.5.1,org.jhotdraw.geom,Insets2D.Float,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.7142857142857143,23.0,5628.0,104357.0,64.0,15.0,0.0,6.0,4.0,22.0,968.0,0.0,0.0,0.0,0.0,54.0,265.0,6313.0,2.0,291.0,7232.0,8.0,4.0,64.0,23.0,0.6,2.0,8.0,0.16666666666666666,1.0,other,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,public
data-class,jhotdraw-7.5.1,org.jhotdraw.geom,Insets2D.Double,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.8333333333333334,24.0,5628.0,104357.0,57.0,15.0,0.0,5.0,4.0,22.0,968.0,0.0,0.0,0.0,0.0,54.0,265.0,6313.0,2.0,291.0,7232.0,7.0,4.0,64.0,22.0,0.4,2.0,7.0,0.18181818181818182,1.0,other,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,public
data-class,jhotdraw-7.5.1,org.jhotdraw.samples.svg.io,SVGInputFormat,4.0,7.848484848484849,7.848484848484849,64.0,22.0,54.0,1.0,17.0,0.9217948717948717,3363.0,5947.0,104357.0,3363.0,0.0,0.0,0.0,12.0,8.0,968.0,1.0,1.0,1.0,2.0,54.0,210.0,6313.0,66.0,221.0,7232.0,66.0,0.0,64.0,126.0,0.23076923076923078,518.0,518.0,1.0,0.0,other,2.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,66.0,62.0,4.0,0.0,0.0,12.0,50.0,0.0,0.0,16.0,64.0,4.0,public
data-class,jhotdraw-7.5.1,org.jhotdraw.samples.svg,SVGConstants,1.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,0.0,270.0,2750.0,104357.0,270.0,0.0,0.0,0.0,10.0,31.0,968.0,0.0,0.0,0.0,1.0,54.0,132.0,6313.0,1.0,171.0,7232.0,1.0,10.0,64.0,1.0,1.0,1.0,1.0,0.0,0.0,other,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,public
data-class,jhotdraw-7.5.1,org.jhotdraw.samples.odg,ODGConstants,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,1448.0,104357.0,41.0,0.0,0.0,0.0,7.0,17.0,968.0,2.0,0.0,0.0,1.0,54.0,73.0,6313.0,1.0,94.0,7232.0,1.0,7.0,64.0,1.0,1.0,1.0,1.0,0.0,0.0,other,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,public
data-class,aoi-2.8.1,artofillusion.object,Tube,3.0,5.033333333333333,4.315789473684211,30.0,49.0,40.0,3.0,22.0,0.9054054054054054,989.0,16486.0,136533.0,1075.0,49.0,22.0,8.0,8.0,68.0,799.0,1.0,0.0,0.0,2.0,32.0,681.0,5602.0,30.0,924.0,6880.0,38.0,3.0,22.0,174.0,0.3264367816091954,151.0,164.0,0.7027027027027027,0.0,other,5.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,38.0,36.0,2.0,0.0,0.0,5.0,3.0,0.0,1.0,34.0,25.0,2.0,public
data-class,aoi-2.8.1,artofillusion.object,SplineMesh,4.0,6.53125,5.018518518518518,26.0,44.0,42.0,2.0,23.0,0.7660377358490567,1257.0,16486.0,136533.0,1614.0,25.0,17.0,22.0,16.0,68.0,799.0,1.0,0.0,1.0,2.0,32.0,681.0,5602.0,32.0,924.0,6880.0,54.0,0.0,22.0,158.0,0.4423758865248227,209.0,271.0,0.5510204081632653,0.0,other,2.0,0.0,2.0,14.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,51.0,46.0,5.0,14.0,1.0,2.0,3.0,0.0,1.0,49.0,29.0,5.0,public
data-class,aoi-2.8.1,artofillusion.raytracer,PhotonMap,4.0,9.45,8.347826086956522,71.0,21.0,51.0,1.0,16.0,0.8272727272727273,1030.0,10173.0,136533.0,1054.0,0.0,0.0,3.0,16.0,55.0,799.0,0.0,0.0,0.0,4.0,32.0,301.0,5602.0,20.0,328.0,6880.0,23.0,1.0,22.0,86.0,0.4909090909090909,189.0,192.0,0.6,0.0,other,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,3.0,15.0,11.0,0.0,0.0,9.0,19.0,0.0,public
data-class,aoi-2.8.1,artofillusion.raytracer,Raytracer,4.0,13.03225806451613,13.0,119.0,74.0,140.0,1.0,67.0,0.6920366455250176,2410.0,10173.0,136533.0,2633.0,0.0,0.0,3.0,107.0,55.0,799.0,8.0,0.0,2.0,4.0,32.0,301.0,5602.0,31.0,328.0,6880.0,34.0,13.0,22.0,219.0,0.5018939393939394,404.0,442.0,0.36,0.0,other,13.0,0.0,13.0,94.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,34.0,0.0,0.0,0.0,0.0,0.0,94.0,22.0,12.0,30.0,0.0,public
data-class,aoi-2.8.1,artofillusion.translators,TextureImageInfo,4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8769230769230769,4.0,2883.0,136533.0,121.0,0.0,0.0,13.0,13.0,14.0,799.0,0.0,0.0,0.0,0.0,32.0,54.0,5602.0,1.0,67.0,6880.0,14.0,0.0,22.0,14.0,0.0,1.0,14.0,0.07142857142857142,0.0,other,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,14.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,public
data-class,aoi-2.8.1,artofillusion.keystroke,KeystrokeRecord,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7777777777777778,26.0,574.0,136533.0,74.0,0.0,0.0,8.0,4.0,7.0,799.0,0.0,0.0,0.0,0.0,32.0,31.0,5602.0,2.0,40.0,6880.0,10.0,0.0,22.0,10.0,0.3333333333333333,2.0,10.0,0.2,0.0,other,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,1.0,0.0,public
data-class,aoi-2.8.1,artofillusion.spmanager,HttpSPMFileSystem,2.0,7.461538461538462,7.0,8.0,8.0,12.0,2.0,9.0,0.8461538461538461,1154.0,8451.0,136533.0,1176.0,7.0,2.0,1.0,11.0,45.0,799.0,4.0,0.0,0.0,0.0,32.0,251.0,5602.0,13.0,293.0,6880.0,14.0,0.0,22.0,40.0,0.3,97.0,98.0,0.8333333333333334,0.0,other,1.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,12.0,2.0,1.0,0.0,10.0,8.0,0.0,0.0,6.0,12.0,2.0,public
data-class,aoi-2.8.1,artofillusion.raster,Raster,4.0,12.066666666666666,11.575757575757576,87.0,42.0,85.0,1.0,37.0,0.7877155172413793,3455.0,3924.0,136533.0,3563.0,0.0,0.0,3.0,57.0,15.0,799.0,8.0,0.0,2.0,1.0,32.0,74.0,5602.0,30.0,84.0,6880.0,33.0,6.0,22.0,161.0,0.5777777777777777,362.0,382.0,0.4375,0.0,other,7.0,0.0,7.0,50.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,1.0,51.0,22.0,0.0,0.0,10.0,29.0,0.0,public
data-class,aoi-2.8.1,artofillusion,TriMeshBeveler,4.0,29.2,26.636363636363637,28.0,13.0,20.0,1.0,8.0,0.7222222222222222,1248.0,31219.0,136533.0,1257.0,0.0,0.0,1.0,12.0,154.0,799.0,0.0,0.0,0.0,6.0,32.0,1184.0,5602.0,10.0,1423.0,6880.0,11.0,4.0,22.0,43.0,1.0,292.0,293.0,0.2857142857142857,0.0,other,4.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,9.0,0.0,public
data-class,hsqldb-2.0.0,org.hsqldb.cmdline.sqltool,SqlFileScanner,3.0,6.1,4.642857142857143,10.0,2.0,5.0,1.0,2.0,0.9787714543812104,986.0,1190.0,171667.0,1055.0,0.0,0.0,12.0,54.0,3.0,465.0,0.0,0.0,1.0,1.0,54.0,44.0,6749.0,30.0,56.0,7652.0,42.0,12.0,22.0,47.0,0.2246376811594203,183.0,195.0,0.3684210526315789,0.0,other,28.0,0.0,28.0,25.0,29.0,1.0,0.0,0.0,2.0,7.0,7.0,0.0,35.0,26.0,9.0,0.0,0.0,42.0,16.0,0.0,0.0,26.0,28.0,9.0,public
data-class,hsqldb-2.0.0,org.hsqldb.types,DateTimeType,4.0,7.488372093023256,7.488372093023256,47.0,37.0,36.0,3.0,10.0,0.8333333333333334,1527.0,12014.0,171667.0,1527.0,87.0,10.0,0.0,1.0,28.0,465.0,0.0,0.0,0.0,3.0,54.0,660.0,6749.0,43.0,710.0,7652.0,43.0,1.0,22.0,183.0,0.06387921022067364,322.0,322.0,0.9767441860465116,0.0,final,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,36.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,42.0,7.0,public
data-class,hsqldb-2.0.0,org.hsqldb,ParserDML,3.0,14.636363636363637,14.636363636363637,89.0,77.0,90.0,3.0,30.0,0.0,1147.0,69768.0,171667.0,1147.0,183.0,0.0,0.0,0.0,106.0,465.0,0.0,1.0,0.0,12.0,54.0,2196.0,6749.0,11.0,2620.0,7652.0,11.0,0.0,22.0,427.0,0.0,161.0,161.0,0.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,10.0,1.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,public
data-class,hsqldb-2.0.0,org.hsqldb,QuerySpecification,4.0,7.035087719298246,6.298507462686567,100.0,56.0,152.0,2.0,38.0,0.9196127946127945,2100.0,69768.0,171667.0,2216.0,20.0,28.0,10.0,36.0,106.0,465.0,0.0,0.0,0.0,12.0,54.0,2196.0,6749.0,57.0,2620.0,7652.0,67.0,10.0,22.0,268.0,0.41496598639455784,401.0,422.0,0.48484848484848486,0.0,other,1.0,0.0,1.0,35.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,67.0,66.0,1.0,7.0,28.0,19.0,16.0,0.0,0.0,23.0,55.0,1.0,public
data-class,hsqldb-2.0.0,org.hsqldb,ExpressionLogical,4.0,12.916666666666666,12.64864864864865,68.0,56.0,63.0,2.0,19.0,1.0,1825.0,69768.0,171667.0,1836.0,71.0,7.0,1.0,2.0,106.0,465.0,0.0,1.0,0.0,12.0,54.0,2196.0,6749.0,36.0,2620.0,7652.0,37.0,0.0,22.0,219.0,0.005847953216374269,465.0,468.0,0.8333333333333334,0.0,other,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,37.0,35.0,2.0,2.0,19.0,0.0,11.0,0.0,1.0,6.0,29.0,2.0,public
data-class,hsqldb-2.0.0,org.hsqldb,FunctionCustom,4.0,56.0,50.8,181.0,68.0,69.0,3.0,28.0,0.8444444444444444,2043.0,69768.0,171667.0,2084.0,79.0,5.0,1.0,70.0,106.0,465.0,0.0,0.0,0.0,12.0,54.0,2196.0,6749.0,9.0,2620.0,7652.0,10.0,4.0,22.0,237.0,0.2777777777777778,504.0,508.0,0.5833333333333334,0.0,other,67.0,0.0,67.0,3.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,6.0,4.0,2.0,1.0,64.0,1.0,0.0,0.0,8.0,8.0,4.0,public
data-class,hsqldb-2.0.0,org.hsqldb,ParserDDL,4.0,8.081395348837209,8.081395348837209,332.0,108.0,193.0,5.0,50.0,0.968627450980392,4973.0,69768.0,171667.0,4973.0,220.0,1.0,0.0,3.0,106.0,465.0,0.0,1.0,0.0,12.0,54.0,2196.0,6749.0,86.0,2620.0,7652.0,86.0,0.0,22.0,755.0,0.0054446460980036296,695.0,695.0,0.0,0.0,other,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,84.0,2.0,3.0,59.0,0.0,27.0,0.0,0.0,0.0,85.0,2.0,public
data-class,hsqldb-2.0.0,org.hsqldb,ColumnBase,4.0,1.1428571428571428,1.05,2.0,2.0,0.0,1.0,0.0,0.9421052631578947,32.0,69768.0,171667.0,99.0,0.0,0.0,13.0,10.0,106.0,465.0,0.0,1.0,0.0,12.0,54.0,2196.0,6749.0,7.0,2620.0,7652.0,20.0,0.0,22.0,20.0,0.13071895424836602,8.0,21.0,0.35294117647058826,0.0,other,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,1.0,6.0,0.0,4.0,2.0,17.0,5.0,0.0,public
data-class,hsqldb-2.0.0,org.hsqldb,Expression,4.0,5.507462686567164,4.814814814814815,79.0,48.0,75.0,1.0,32.0,0.9566964285714287,1731.0,69768.0,171667.0,1854.0,0.0,1.0,14.0,28.0,106.0,465.0,0.0,12.0,1.0,12.0,54.0,2196.0,6749.0,67.0,2620.0,7652.0,81.0,4.0,22.0,163.0,0.43956043956043955,369.0,390.0,0.8148148148148148,0.0,other,13.0,0.0,13.0,15.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,81.0,74.0,7.0,18.0,57.0,1.0,0.0,5.0,1.0,23.0,64.0,7.0,public
data-class,hsqldb-2.0.0,org.hsqldb,StatementSchema,4.0,14.411764705882353,13.526315789473685,123.0,52.0,99.0,2.0,41.0,1.0,1217.0,69768.0,171667.0,1268.0,33.0,1.0,2.0,4.0,106.0,465.0,0.0,1.0,0.0,12.0,54.0,2196.0,6749.0,17.0,2620.0,7652.0,19.0,0.0,22.0,181.0,0.2857142857142857,245.0,257.0,1.0,0.0,other,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,16.0,3.0,4.0,8.0,0.0,8.0,0.0,0.0,3.0,13.0,3.0,public
data-class,hsqldb-2.0.0,org.hsqldb,RowActionBase,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,33.0,69768.0,171667.0,47.0,0.0,0.0,1.0,17.0,106.0,465.0,0.0,1.0,0.0,12.0,54.0,2196.0,6749.0,2.0,2620.0,7652.0,3.0,8.0,22.0,3.0,1.0,2.0,3.0,0.0,0.0,other,8.0,0.0,8.0,9.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,package
data-class,hsqldb-2.0.0,org.hsqldb,StatementDML,4.0,9.0,9.0,77.0,57.0,77.0,3.0,31.0,0.9523809523809523,1261.0,69768.0,171667.0,1261.0,58.0,0.0,0.0,4.0,106.0,465.0,0.0,2.0,0.0,12.0,54.0,2196.0,6749.0,22.0,2620.0,7652.0,22.0,0.0,22.0,224.0,0.07352941176470588,198.0,198.0,1.0,0.0,other,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,22.0,19.0,3.0,4.0,21.0,0.0,0.0,0.0,0.0,1.0,17.0,3.0,public
