dataset,project,package,complextype,method,severity,NOP_method,CC_method,ATFD_method,FDP_method,CM_method,MAXNESTING_method,LOC_method,CYCLO_method,NMCS_method,NOLV_method,MaMCL_method,NOAV_method,LAA_method,FANOUT_method,CFNAMM_method,ATLD_method,CLNAMM_method,CINT_method,MeMCL_method,CDISP_method,isStatic_method,AMWNAMM_type,AMW_type,ATFD_type,CBO_type,CFNAMM_type,DIT_type,FANOUT_type,LCOM5_type,LOCNAMM_type,LOC_package,LOC_project,LOC_type,NIM_type,NMO_type,NOAM_type,NOA_type,NOCS_package,NOCS_project,NOCS_type,NOC_type,NOII_type,NOI_package,NOI_project,NOMNAMM_package,NOMNAMM_project,NOMNAMM_type,NOM_package,NOM_project,NOM_type,NOPA_type,NOPK_project,RFC_type,TCC_type,WMCNAMM_type,WMC_type,WOC_type,isStatic_type,modifier_type,num_final_attributes,num_final_not_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,num_static_attributes,num_static_not_final_attributes,number_abstract_methods,number_constructor_DefaultConstructor_methods,number_constructor_NotDefaultConstructor_methods,number_final_methods,number_final_not_static_methods,number_final_static_methods,number_not_abstract_not_final_methods,number_not_final_not_static_methods,number_not_final_static_methods,number_package_visibility_attributes,number_package_visibility_methods,number_private_visibility_attributes,number_private_visibility_methods,number_protected_visibility_attributes,number_protected_visibility_methods,number_public_visibility_methods,number_standard_design_methods,number_static_methods,visibility_type
long-method,roller-4.0.1,org.apache.roller.planet.util,Utilities,escapeHTML(Stringboolean),1.0,2.0,1.0,0.0,0.0,1.0,2.0,11.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2777777777777777,3.2777777777777777,0.0,1.0,2.0,1.0,1.0,0.9857142857142858,818.0,1401.0,78591.0,818.0,0.0,0.0,0.0,2.0,6.0,567.0,0.0,0.0,0.0,0.0,75.0,64.0,3996.0,36.0,74.0,5715.0,36.0,1.0,80.0,38.0,0.0017825311942959,118.0,118.0,0.9714285714285714,0.0,other,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,34.0,0.0,34.0,0.0,0.0,1.0,2.0,0.0,0.0,34.0,36.0,36.0,public
long-method,roller-4.0.1,org.apache.roller.planet.util,MailUtil,sendMessage(SessionStringString[]String[]String[]StringStringString),2.0,8.0,0.0,0.0,0.0,0.0,3.0,91.0,17.0,0.0,18.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.428571428571429,4.428571428571429,0.0,0.0,0.0,1.0,0.0,1.0,283.0,1401.0,78591.0,283.0,0.0,0.0,0.0,1.0,6.0,567.0,0.0,0.0,0.0,0.0,75.0,64.0,3996.0,7.0,74.0,5715.0,7.0,0.0,80.0,7.0,1.0,31.0,31.0,1.0,0.0,other,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,7.0,public
long-method,roller-4.0.1,org.apache.roller.weblogger.ui.struts2.core,Profile,save(),1.0,0.0,0.0,13.0,3.0,0.0,4.0,46.0,6.0,8.0,4.0,2.0,23.0,0.2,5.0,7.0,3.0,1.0,17.0,2.0,0.29411764705882354,0.0,2.4,2.0,13.0,14.0,11.0,3.0,6.0,0.9166666666666666,91.0,1185.0,78591.0,101.0,72.0,2.0,2.0,2.0,9.0,567.0,0.0,0.0,0.0,0.0,75.0,47.0,3996.0,5.0,109.0,5715.0,7.0,0.0,80.0,80.0,0.6666666666666666,12.0,14.0,0.7142857142857143,0.0,other,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,4.0,0.0,public
long-method,roller-4.0.1,org.apache.roller.weblogger.webservices.xmlrpc,MetaWeblogAPIHandler,newPost(StringStringStringHashtableboolean),3.0,5.0,0.0,18.0,2.0,0.0,6.0,95.0,15.0,0.0,21.0,0.0,54.0,0.14285714285714285,8.0,14.0,3.0,0.0,30.0,0.0,0.26666666666666666,0.0,3.8181818181818183,3.8181818181818183,20.0,19.0,35.0,3.0,15.0,0.8,434.0,1056.0,78591.0,434.0,11.0,0.0,0.0,2.0,3.0,567.0,0.0,0.0,0.0,0.0,75.0,24.0,3996.0,11.0,24.0,5715.0,11.0,0.0,80.0,91.0,1.0,42.0,42.0,1.0,0.0,other,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,11.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,9.0,10.0,0.0,public
long-method,roller-4.0.1,org.apache.roller.weblogger.util,MailUtil,sendEmailNotification(WeblogEntryCommentRollerMessagesI18nMessagesboolean),3.0,4.0,2.0,3.0,2.0,2.0,6.0,228.0,29.0,0.0,27.0,0.0,32.0,0.4,13.0,27.0,2.0,2.0,30.0,0.0,0.43333333333333335,1.0,5.857142857142857,5.857142857142857,8.0,19.0,44.0,1.0,18.0,0.8846153846153846,787.0,4044.0,78591.0,787.0,0.0,0.0,0.0,2.0,30.0,567.0,1.0,0.0,0.0,1.0,75.0,161.0,3996.0,14.0,181.0,5715.0,14.0,0.0,80.0,64.0,0.8571428571428571,82.0,82.0,1.0,0.0,other,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,14.0,14.0,public
long-method,roller-4.0.1,org.apache.roller.weblogger.ui.core.util.menu,MenuHelper,buildMenu(ParsedMenuStringUserWeblog),2.0,4.0,0.0,19.0,5.0,0.0,7.0,106.0,19.0,0.0,14.0,0.0,40.0,0.05,7.0,6.0,1.0,3.0,26.0,0.0,0.2692307692307692,1.0,5.25,5.25,23.0,11.0,15.0,1.0,10.0,1.0,267.0,516.0,78591.0,267.0,0.0,0.0,0.0,2.0,7.0,567.0,0.0,0.0,0.0,0.0,75.0,14.0,3996.0,8.0,56.0,5715.0,8.0,0.0,80.0,56.0,1.0,42.0,42.0,1.0,0.0,other,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,8.0,8.0,public
long-method,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,MessageFolderWebHandler(),1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142857142857143,4.142857142857143,11.0,12.0,24.0,1.0,11.0,0.6666666666666666,230.0,9721.0,92696.0,230.0,0.0,0.0,0.0,2.0,21.0,338.0,0.0,0.0,0.0,0.0,90.0,165.0,4284.0,7.0,166.0,5983.0,7.0,0.0,29.0,34.0,1.0,29.0,29.0,1.0,0.0,other,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,6.0,0.0,public
long-method,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,prepareAdd(GenericRequest),1.0,1.0,1.0,1.0,1.0,1.0,2.0,16.0,2.0,0.0,5.0,0.0,7.0,1.0,5.0,6.0,1.0,0.0,6.0,0.0,0.8333333333333334,0.0,4.142857142857143,4.142857142857143,11.0,12.0,24.0,1.0,11.0,0.6666666666666666,230.0,9721.0,92696.0,230.0,0.0,0.0,0.0,2.0,21.0,338.0,0.0,0.0,0.0,0.0,90.0,165.0,4284.0,7.0,166.0,5983.0,7.0,0.0,29.0,34.0,1.0,29.0,29.0,1.0,0.0,other,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,6.0,0.0,public
long-method,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,processAdd(GenericRequest),1.0,1.0,1.0,2.0,2.0,1.0,2.0,33.0,3.0,0.0,11.0,0.0,14.0,1.0,7.0,10.0,1.0,0.0,10.0,0.0,0.7,0.0,4.142857142857143,4.142857142857143,11.0,12.0,24.0,1.0,11.0,0.6666666666666666,230.0,9721.0,92696.0,230.0,0.0,0.0,0.0,2.0,21.0,338.0,0.0,0.0,0.0,0.0,90.0,165.0,4284.0,7.0,166.0,5983.0,7.0,0.0,29.0,34.0,1.0,29.0,29.0,1.0,0.0,other,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,6.0,0.0,public
long-method,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,prepareList(GenericRequest),1.0,1.0,1.0,7.0,4.0,1.0,3.0,36.0,4.0,0.0,11.0,0.0,21.0,0.2,9.0,14.0,1.0,0.0,17.0,0.0,0.5294117647058824,0.0,4.142857142857143,4.142857142857143,11.0,12.0,24.0,1.0,11.0,0.6666666666666666,230.0,9721.0,92696.0,230.0,0.0,0.0,0.0,2.0,21.0,338.0,0.0,0.0,0.0,0.0,90.0,165.0,4284.0,7.0,166.0,5983.0,7.0,0.0,29.0,34.0,1.0,29.0,29.0,1.0,0.0,other,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,6.0,0.0,public
long-method,mvnforum-1.2.2-ga,com.mvnforum.user,MessageFolderWebHandler,prepareDelete(GenericRequest),1.0,1.0,1.0,7.0,3.0,1.0,2.0,43.0,7.0,0.0,10.0,0.0,17.0,0.2,8.0,13.0,1.0,0.0,13.0,0.0,0.6153846153846154,0.0,4.142857142857143,4.142857142857143,11.0,12.0,24.0,1.0,11.0,0.6666666666666666,230.0,9721.0,92696.0,230.0,0.0,0.0,0.0,2.0,21.0,338.0,0.0,0.0,0.0,0.0,90.0,165.0,4284.0,7.0,166.0,5983.0,7.0,0.0,29.0,34.0,1.0,29.0,29.0,1.0,0.0,other,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,6.0,0.0,public
long-method,mvnforum-1.2.2-ga,com.mvnforum.user,WatchWebHandler,sendMail_forMember(intStringTimestamp),3.0,3.0,0.0,13.0,4.0,0.0,3.0,135.0,18.0,0.0,20.0,0.0,35.0,0.125,11.0,20.0,1.0,0.0,24.0,0.0,0.4583333333333333,0.0,5.555555555555555,5.555555555555555,36.0,26.0,57.0,1.0,23.0,0.78125,429.0,9721.0,92696.0,429.0,0.0,0.0,0.0,4.0,21.0,338.0,0.0,0.0,0.0,0.0,90.0,165.0,4284.0,9.0,166.0,5983.0,9.0,0.0,29.0,75.0,0.6428571428571429,50.0,50.0,1.0,0.0,other,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,8.0,8.0,0.0,public
long-method,mvnforum-1.2.2-ga,com.mvnforum.user,PmAttachmentWebHandler,processAdd(GenericRequestGenericResponse),3.0,2.0,1.0,31.0,5.0,1.0,6.0,271.0,33.0,0.0,54.0,0.0,89.0,0.17857142857142858,14.0,32.0,5.0,0.0,49.0,0.0,0.2857142857142857,0.0,11.6,11.6,35.0,15.0,39.0,1.0,14.0,0.7,474.0,9721.0,92696.0,474.0,0.0,0.0,0.0,5.0,21.0,338.0,0.0,0.0,0.0,0.0,90.0,165.0,4284.0,5.0,166.0,5983.0,5.0,0.0,29.0,63.0,0.8333333333333334,58.0,58.0,1.0,0.0,other,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,4.0,0.0,public
long-method,mvnforum-1.2.2-ga,com.mvnforum.user,AttachmentWebHandler,processSearchAttachments(GenericRequestGenericResponse),3.0,2.0,1.0,13.0,4.0,1.0,3.0,102.0,15.0,0.0,27.0,0.0,48.0,0.2,12.0,15.0,3.0,0.0,24.0,0.0,0.5,0.0,5.333333333333333,5.333333333333333,33.0,26.0,66.0,1.0,24.0,0.7040816326530612,867.0,9721.0,92696.0,867.0,0.0,0.0,0.0,7.0,21.0,338.0,0.0,0.0,0.0,0.0,90.0,165.0,4284.0,15.0,166.0,5983.0,15.0,0.0,29.0,98.0,0.6923076923076923,80.0,80.0,1.0,0.0,other,1.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,13.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,13.0,14.0,2.0,public
long-method,mvnforum-1.2.2-ga,com.mvnforum.auth,OnlineUserFactoryImpl,getAuthenticatedUser(GenericRequestGenericResponseStringStringboolean),3.0,5.0,0.0,22.0,6.0,0.0,6.0,115.0,20.0,0.0,22.0,0.0,67.0,0.034482758620689655,8.0,13.0,1.0,1.0,34.0,0.0,0.23529411764705882,0.0,5.090909090909091,5.090909090909091,37.0,13.0,26.0,1.0,10.0,1.0,323.0,6260.0,92696.0,323.0,0.0,0.0,0.0,1.0,22.0,338.0,0.0,0.0,1.0,7.0,90.0,492.0,4284.0,11.0,600.0,5983.0,11.0,0.0,29.0,58.0,0.022222222222222223,56.0,56.0,1.0,0.0,other,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,10.0,0.0,public
long-method,heritrix-1.14.4,org.archive.crawler.framework,AbstractTracker,AbstractTracker(StringString),1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0.0,3.0,0.0,7.0,1.0,4.0,3.0,3.0,0.0,4.0,0.0,1.0,0.0,1.4545454545454546,1.4782608695652173,1.0,9.0,11.0,5.0,7.0,0.9494949494949495,276.0,5688.0,94240.0,293.0,0.0,0.0,1.0,9.0,15.0,649.0,0.0,1.0,3.0,6.0,50.0,334.0,4947.0,22.0,377.0,5366.0,23.0,2.0,45.0,35.0,0.38095238095238093,32.0,34.0,0.0,0.0,abstract,2.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,17.0,21.0,0.0,public
long-method,heritrix-1.14.4,org.archive.crawler.framework,AbstractTracker,initialize(CrawlController),1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.4545454545454546,1.4782608695652173,1.0,9.0,11.0,5.0,7.0,0.9494949494949495,276.0,5688.0,94240.0,293.0,0.0,0.0,1.0,9.0,15.0,649.0,0.0,1.0,3.0,6.0,50.0,334.0,4947.0,22.0,377.0,5366.0,23.0,2.0,45.0,35.0,0.38095238095238093,32.0,34.0,0.0,0.0,abstract,2.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,17.0,21.0,0.0,public
long-method,heritrix-1.14.4,org.archive.crawler.framework,AbstractTracker,run(),1.0,0.0,0.0,1.0,1.0,0.0,3.0,31.0,6.0,0.0,1.0,0.0,6.0,0.75,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,1.4545454545454546,1.4782608695652173,1.0,9.0,11.0,5.0,7.0,0.9494949494949495,276.0,5688.0,94240.0,293.0,0.0,0.0,1.0,9.0,15.0,649.0,0.0,1.0,3.0,6.0,50.0,334.0,4947.0,22.0,377.0,5366.0,23.0,2.0,45.0,35.0,0.38095238095238093,32.0,34.0,0.0,0.0,abstract,2.0,0.0,2.0,7.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,17.0,21.0,0.0,public
long-method,heritrix-1.14.4,org.archive.extractor,RegexpHTMLLinkExtractor,processGeneralTag(CharSequenceCharSequence),3.0,2.0,0.0,1.0,1.0,0.0,6.0,125.0,30.0,0.0,17.0,0.0,32.0,0.9285714285714286,6.0,12.0,13.0,3.0,12.0,0.0,0.5,0.0,5.5,5.153846153846154,4.0,8.0,15.0,2.0,7.0,0.9675925925925926,402.0,754.0,94240.0,410.0,13.0,1.0,1.0,18.0,4.0,649.0,0.0,0.0,0.0,3.0,50.0,32.0,4947.0,12.0,39.0,5366.0,13.0,0.0,45.0,41.0,0.6666666666666666,66.0,67.0,1.0,0.0,other,12.0,0.0,12.0,5.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,13.0,1.0,15.0,0.0,1.0,3.0,2.0,9.0,2.0,12.0,1.0,public
long-method,heritrix-1.14.4,org.archive.crawler.admin.ui,JobConfigureUtils,handleJobAction(CrawlJobHandlerHttpServletRequestHttpServletResponseStringStringString),3.0,6.0,0.0,1.0,1.0,0.0,6.0,118.0,40.0,0.0,21.0,0.0,35.0,0.9230769230769231,7.0,16.0,12.0,1.0,18.0,0.0,0.3888888888888889,1.0,7.090909090909091,7.090909090909091,3.0,13.0,29.0,1.0,12.0,0.9923076923076923,456.0,503.0,94240.0,456.0,0.0,0.0,0.0,13.0,3.0,649.0,0.0,0.0,0.0,0.0,50.0,15.0,4947.0,11.0,15.0,5366.0,11.0,3.0,45.0,45.0,0.05454545454545454,78.0,78.0,0.6666666666666666,0.0,other,12.0,0.0,12.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,10.0,0.0,0.0,5.0,6.0,11.0,11.0,public
long-method,heritrix-1.14.4,org.archive.crawler.settings,CrawlSettingsSAXHandler,CrawlSettingsSAXHandler(CrawlerSettings),1.0,1.0,1.0,34.0,3.0,1.0,1.0,54.0,1.0,0.0,1.0,0.0,38.0,0.08108108108108109,21.0,20.0,3.0,0.0,21.0,0.0,1.0,0.0,2.125,2.0,5.0,5.0,25.0,2.0,25.0,0.8875,598.0,7192.0,94240.0,604.0,15.0,2.0,1.0,10.0,59.0,649.0,21.0,0.0,1.0,1.0,50.0,424.0,4947.0,8.0,494.0,5366.0,9.0,0.0,45.0,39.0,0.4642857142857143,17.0,18.0,0.8888888888888888,0.0,other,0.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9.0,7.0,0.0,public
long-method,ganttproject-2.0.9,net.sourceforge.ganttproject.filter,GanttXMLFileFilter,GanttXMLFileFilter(),1.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,5.0,264.0,58718.0,5.0,6.0,0.0,0.0,0.0,11.0,959.0,0.0,0.0,0.0,0.0,115.0,24.0,4398.0,1.0,25.0,5518.0,1.0,0.0,54.0,6.0,1.0,1.0,1.0,1.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,public
long-method,ganttproject-2.0.9,net.sourceforge.ganttproject.filter,ExtensionBasedFileFilter,ExtensionBasedFileFilter(StringString),1.0,2.0,4.0,0.0,0.0,4.0,1.0,4.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,2.0,0.0,1.0,34.0,264.0,58718.0,39.0,2.0,0.0,1.0,2.0,11.0,959.0,0.0,2.0,0.0,0.0,115.0,24.0,4398.0,4.0,25.0,5518.0,5.0,0.0,54.0,5.0,0.0,8.0,9.0,0.6666666666666666,0.0,other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,1.0,public
long-method,ganttproject-2.0.9,net.sourceforge.ganttproject.filter,ExtensionBasedFileFilter,accept(File),1.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,0.0,2.0,0.0,1.0,34.0,264.0,58718.0,39.0,2.0,0.0,1.0,2.0,11.0,959.0,0.0,2.0,0.0,0.0,115.0,24.0,4398.0,4.0,25.0,5518.0,5.0,0.0,54.0,5.0,0.0,8.0,9.0,0.6666666666666666,0.0,other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,1.0,public
long-method,ganttproject-2.0.9,org.ganttproject.impex.msproject,GanttMPXJOpen,processTask(TaskManagerMPXCalendarTaskDefaultMutableTreeNode),3.0,4.0,0.0,11.0,1.0,0.0,3.0,99.0,15.0,0.0,17.0,0.0,44.0,0.21428571428571427,4.0,6.0,3.0,1.0,15.0,0.0,0.26666666666666666,0.0,3.6923076923076925,3.6923076923076925,21.0,17.0,15.0,1.0,13.0,0.9444444444444445,425.0,1144.0,58718.0,425.0,0.0,0.0,0.0,6.0,14.0,959.0,0.0,3.0,0.0,0.0,115.0,59.0,4398.0,13.0,66.0,5518.0,13.0,0.0,54.0,48.0,0.0,48.0,48.0,0.0,0.0,abstract,1.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,6.0,7.0,0.0,1.0,5.0,11.0,0.0,public
long-method,ganttproject-2.0.9,net.sourceforge.ganttproject.gui.options,CSVSettingsPanel,applyChanges(boolean),1.0,1.0,0.0,19.0,3.0,0.0,3.0,45.0,21.0,1.0,2.0,2.0,23.0,0.09523809523809523,3.0,1.0,2.0,18.0,3.0,2.0,1.0,0.0,3.32,3.32,19.0,9.0,6.0,6.0,5.0,0.9166666666666666,474.0,2524.0,58718.0,474.0,527.0,0.0,0.0,24.0,40.0,959.0,0.0,0.0,1.0,0.0,115.0,155.0,4398.0,25.0,164.0,5518.0,25.0,0.0,54.0,44.0,0.2134387351778656,83.0,83.0,1.0,0.0,other,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,25.0,0.0,23.0,0.0,1.0,1.0,0.0,0.0,24.0,24.0,0.0,public
long-method,ganttproject-2.0.9,net.sourceforge.ganttproject.task,TaskProperties,getProperty(TaskString),3.0,2.0,1.0,2.0,2.0,1.0,7.0,101.0,27.0,0.0,12.0,0.0,22.0,0.8888888888888888,8.0,17.0,8.0,0.0,18.0,0.0,0.4444444444444444,1.0,27.0,27.0,2.0,8.0,17.0,1.0,8.0,0.0,131.0,3878.0,58718.0,131.0,0.0,0.0,0.0,8.0,50.0,959.0,0.0,0.0,0.0,17.0,115.0,372.0,4398.0,1.0,507.0,5518.0,1.0,8.0,54.0,19.0,1.0,27.0,27.0,0.1111111111111111,0.0,other,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,public
long-method,freemind-0.9.0,freemind.modes.browsemode,BrowseHookFactory,BrowseHookFactory(),1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.1111111111111112,1.1111111111111112,1.0,12.0,3.0,2.0,4.0,0.0,82.0,921.0,65687.0,82.0,3.0,0.0,0.0,0.0,16.0,849.0,0.0,0.0,0.0,0.0,78.0,79.0,4778.0,9.0,95.0,5788.0,9.0,0.0,43.0,20.0,0.0,10.0,10.0,1.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,public
long-method,freemind-0.9.0,freemind.modes.browsemode,BrowseHookFactory,getPossibleNodeHooks(),1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.0,12.0,3.0,2.0,4.0,0.0,82.0,921.0,65687.0,82.0,3.0,0.0,0.0,0.0,16.0,849.0,0.0,0.0,0.0,0.0,78.0,79.0,4778.0,9.0,95.0,5788.0,9.0,0.0,43.0,20.0,0.0,10.0,10.0,1.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,public
long-method,freemind-0.9.0,freemind.modes.browsemode,BrowseHookFactory,getPossibleModeControllerHooks(),1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,1.0,12.0,3.0,2.0,4.0,0.0,82.0,921.0,65687.0,82.0,3.0,0.0,0.0,0.0,16.0,849.0,0.0,0.0,0.0,0.0,78.0,79.0,4778.0,9.0,95.0,5788.0,9.0,0.0,43.0,20.0,0.0,10.0,10.0,1.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,public
long-method,freemind-0.9.0,accessories.plugins,ImportMindmanagerFiles,importMindmanagerFile(File),1.0,1.0,0.0,2.0,2.0,0.0,4.0,41.0,7.0,0.0,10.0,0.0,14.0,0.6666666666666666,3.0,4.0,2.0,1.0,5.0,0.0,0.6,0.0,3.5,3.5,2.0,10.0,11.0,3.0,7.0,0.0,93.0,3705.0,65687.0,93.0,11.0,1.0,0.0,0.0,63.0,849.0,0.0,0.0,0.0,0.0,78.0,240.0,4778.0,4.0,271.0,5788.0,4.0,0.0,43.0,28.0,0.0,14.0,14.0,1.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,public
long-method,pmd-4.2.5,test.net.sourceforge.pmd.rules.basic,BasicRulesTest,setUp(),1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,14.0,1.0,3.0,1.0,0.0,44.0,75.0,71486.0,44.0,13.0,0.0,0.0,0.0,2.0,862.0,0.0,0.0,0.0,0.0,52.0,6.0,5541.0,2.0,6.0,5959.0,2.0,0.0,88.0,47.0,0.0,2.0,2.0,1.0,0.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,public
